image_path,cluster_id,emotion
final_dataset\sad_26096.jpg,2,Neutral
final_dataset\sad_26099.jpg,4,Calm
final_dataset\sad_26101.jpg,1,Stressed
final_dataset\sad_26102.jpg,6,Happy
final_dataset\sad_26104.jpg,0,Surprised
final_dataset\sad_26106.jpg,1,Stressed
final_dataset\sad_26103.jpg,2,Neutral
final_dataset\sad_26108.jpg,0,Surprised
final_dataset\sad_26105.jpg,4,Calm
final_dataset\sad_26107.jpg,0,Surprised
final_dataset\sad_26109.jpg,1,Stressed
final_dataset\sad_26116.jpg,0,Surprised
final_dataset\sad_26110.jpg,2,Neutral
final_dataset\sad_26111.jpg,1,Stressed
final_dataset\sad_26112.jpg,2,Neutral
final_dataset\sad_26114.jpg,1,Stressed
final_dataset\sad_26119.jpg,3,Angry
final_dataset\sad_26113.jpg,0,Surprised
final_dataset\sad_26115.jpg,4,Calm
final_dataset\sad_26122.jpg,2,Neutral
final_dataset\sad_26118.jpg,4,Calm
final_dataset\sad_26117.jpg,3,Angry
final_dataset\sad_26120.jpg,4,Calm
final_dataset\sad_26123.jpg,1,Stressed
final_dataset\sad_26124.jpg,0,Surprised
final_dataset\sad_26125.jpg,5,Sad
final_dataset\sad_26127.jpg,1,Stressed
final_dataset\sad_26121.jpg,2,Neutral
final_dataset\sad_26132.jpg,4,Calm
final_dataset\sad_26128.jpg,1,Stressed
final_dataset\sad_26126.jpg,1,Stressed
final_dataset\sad_26129.jpg,2,Neutral
final_dataset\sad_26135.jpg,1,Stressed
final_dataset\sad_26130.jpg,2,Neutral
final_dataset\sad_26131.jpg,1,Stressed
final_dataset\sad_26133.jpg,2,Neutral
final_dataset\sad_26134.jpg,1,Stressed
final_dataset\sad_26137.jpg,0,Surprised
final_dataset\sad_26139.jpg,0,Surprised
final_dataset\sad_26141.jpg,0,Surprised
final_dataset\sad_26136.jpg,2,Neutral
final_dataset\sad_26140.jpg,1,Stressed
final_dataset\sad_26138.jpg,4,Calm
final_dataset\sad_26143.jpg,3,Angry
final_dataset\sad_26142.jpg,0,Surprised
final_dataset\sad_26144.jpg,1,Stressed
final_dataset\sad_26145.jpg,0,Surprised
final_dataset\sad_26151.jpg,2,Neutral
final_dataset\sad_26150.jpg,0,Surprised
final_dataset\sad_26148.jpg,3,Angry
final_dataset\sad_26146.jpg,1,Stressed
final_dataset\sad_26147.jpg,3,Angry
final_dataset\sad_26149.jpg,4,Calm
final_dataset\sad_26152.jpg,1,Stressed
final_dataset\sad_26156.jpg,0,Surprised
final_dataset\sad_26153.jpg,1,Stressed
final_dataset\sad_26155.jpg,5,Sad
final_dataset\sad_26154.jpg,0,Surprised
final_dataset\sad_26163.jpg,4,Calm
final_dataset\sad_26162.jpg,4,Calm
final_dataset\sad_26157.jpg,0,Surprised
final_dataset\sad_26158.jpg,1,Stressed
final_dataset\sad_26159.jpg,4,Calm
final_dataset\sad_26160.jpg,2,Neutral
final_dataset\sad_26161.jpg,1,Stressed
final_dataset\sad_26168.jpg,1,Stressed
final_dataset\sad_26164.jpg,2,Neutral
final_dataset\sad_26171.jpg,0,Surprised
final_dataset\sad_26167.jpg,1,Stressed
final_dataset\sad_26165.jpg,0,Surprised
final_dataset\sad_26166.jpg,3,Angry
final_dataset\sad_26169.jpg,2,Neutral
final_dataset\sad_26170.jpg,1,Stressed
final_dataset\sad_26173.jpg,1,Stressed
final_dataset\sad_26172.jpg,1,Stressed
final_dataset\sad_26174.jpg,5,Sad
final_dataset\sad_26180.jpg,0,Surprised
final_dataset\sad_26177.jpg,0,Surprised
final_dataset\sad_26175.jpg,0,Surprised
final_dataset\sad_26178.jpg,3,Angry
final_dataset\sad_26176.jpg,3,Angry
final_dataset\sad_26179.jpg,2,Neutral
final_dataset\sad_26181.jpg,2,Neutral
final_dataset\sad_26187.jpg,4,Calm
final_dataset\sad_26183.jpg,1,Stressed
final_dataset\sad_26182.jpg,0,Surprised
final_dataset\sad_26185.jpg,4,Calm
final_dataset\sad_26184.jpg,2,Neutral
final_dataset\sad_26186.jpg,0,Surprised
final_dataset\sad_26189.jpg,5,Sad
final_dataset\sad_26188.jpg,1,Stressed
final_dataset\sad_26190.jpg,0,Surprised
final_dataset\sad_26194.jpg,1,Stressed
final_dataset\sad_26191.jpg,4,Calm
final_dataset\sad_26192.jpg,4,Calm
final_dataset\sad_26193.jpg,0,Surprised
final_dataset\sad_26200.jpg,1,Stressed
final_dataset\sad_26199.jpg,1,Stressed
final_dataset\sad_26196.jpg,4,Calm
final_dataset\sad_26197.jpg,0,Surprised
final_dataset\sad_26195.jpg,0,Surprised
final_dataset\sad_26198.jpg,0,Surprised
final_dataset\sad_26204.jpg,2,Neutral
final_dataset\sad_26201.jpg,1,Stressed
final_dataset\sad_26208.jpg,0,Surprised
final_dataset\sad_26202.jpg,4,Calm
final_dataset\sad_26203.jpg,0,Surprised
final_dataset\sad_26205.jpg,1,Stressed
final_dataset\sad_26206.jpg,4,Calm
final_dataset\sad_26207.jpg,3,Angry
final_dataset\sad_26211.jpg,0,Surprised
final_dataset\sad_26209.jpg,4,Calm
final_dataset\sad_26216.jpg,3,Angry
final_dataset\sad_26210.jpg,4,Calm
final_dataset\sad_26214.jpg,1,Stressed
final_dataset\sad_26213.jpg,1,Stressed
final_dataset\sad_26217.jpg,4,Calm
final_dataset\sad_26212.jpg,1,Stressed
final_dataset\sad_26215.jpg,1,Stressed
final_dataset\sad_26219.jpg,1,Stressed
final_dataset\sad_26222.jpg,4,Calm
final_dataset\sad_26223.jpg,3,Angry
final_dataset\sad_26226.jpg,4,Calm
final_dataset\sad_26224.jpg,5,Sad
final_dataset\sad_26218.jpg,1,Stressed
final_dataset\sad_26225.jpg,2,Neutral
final_dataset\sad_26220.jpg,4,Calm
final_dataset\sad_26221.jpg,0,Surprised
final_dataset\sad_26232.jpg,4,Calm
final_dataset\sad_26231.jpg,2,Neutral
final_dataset\sad_26228.jpg,2,Neutral
final_dataset\sad_26227.jpg,4,Calm
final_dataset\sad_26229.jpg,4,Calm
final_dataset\sad_26230.jpg,0,Surprised
final_dataset\sad_26234.jpg,4,Calm
final_dataset\sad_26239.jpg,1,Stressed
final_dataset\sad_26241.jpg,1,Stressed
final_dataset\sad_26235.jpg,1,Stressed
final_dataset\sad_26236.jpg,3,Angry
final_dataset\sad_26233.jpg,0,Surprised
final_dataset\sad_26238.jpg,0,Surprised
final_dataset\sad_26237.jpg,4,Calm
final_dataset\sad_26240.jpg,6,Happy
final_dataset\sad_26245.jpg,6,Happy
final_dataset\sad_26243.jpg,0,Surprised
final_dataset\sad_26242.jpg,4,Calm
final_dataset\sad_26250.jpg,4,Calm
final_dataset\sad_26246.jpg,4,Calm
final_dataset\sad_26247.jpg,0,Surprised
final_dataset\sad_26244.jpg,3,Angry
final_dataset\sad_26249.jpg,3,Angry
final_dataset\sad_26248.jpg,4,Calm
final_dataset\sad_26252.jpg,2,Neutral
final_dataset\sad_26251.jpg,1,Stressed
final_dataset\sad_26257.jpg,4,Calm
final_dataset\sad_26253.jpg,6,Happy
final_dataset\sad_26254.jpg,0,Surprised
final_dataset\sad_26259.jpg,0,Surprised
final_dataset\sad_26261.jpg,3,Angry
final_dataset\sad_26258.jpg,0,Surprised
final_dataset\sad_26256.jpg,2,Neutral
final_dataset\sad_26255.jpg,1,Stressed
final_dataset\sad_26260.jpg,0,Surprised
final_dataset\sad_26264.jpg,0,Surprised
final_dataset\sad_26262.jpg,1,Stressed
final_dataset\sad_26263.jpg,1,Stressed
final_dataset\sad_26267.jpg,5,Sad
final_dataset\sad_26270.jpg,3,Angry
final_dataset\sad_26268.jpg,1,Stressed
final_dataset\sad_26269.jpg,4,Calm
final_dataset\sad_26266.jpg,1,Stressed
final_dataset\sad_26265.jpg,1,Stressed
final_dataset\sad_26272.jpg,0,Surprised
final_dataset\sad_26277.jpg,0,Surprised
final_dataset\sad_26271.jpg,4,Calm
final_dataset\sad_26273.jpg,4,Calm
final_dataset\sad_26274.jpg,6,Happy
final_dataset\sad_26275.jpg,0,Surprised
final_dataset\sad_26276.jpg,2,Neutral
final_dataset\sad_26278.jpg,0,Surprised
final_dataset\sad_26281.jpg,5,Sad
final_dataset\sad_26279.jpg,0,Surprised
final_dataset\sad_26280.jpg,0,Surprised
final_dataset\sad_26284.jpg,0,Surprised
final_dataset\sad_26283.jpg,1,Stressed
final_dataset\sad_26282.jpg,2,Neutral
final_dataset\sad_26289.jpg,4,Calm
final_dataset\sad_26286.jpg,4,Calm
final_dataset\sad_26285.jpg,0,Surprised
final_dataset\sad_26288.jpg,0,Surprised
final_dataset\sad_26287.jpg,4,Calm
final_dataset\sad_26293.jpg,2,Neutral
final_dataset\sad_26290.jpg,0,Surprised
final_dataset\sad_26296.jpg,4,Calm
final_dataset\sad_26291.jpg,4,Calm
final_dataset\sad_26292.jpg,4,Calm
final_dataset\sad_26295.jpg,4,Calm
final_dataset\sad_26294.jpg,0,Surprised
final_dataset\sad_26297.jpg,2,Neutral
final_dataset\sad_26300.jpg,4,Calm
final_dataset\sad_26298.jpg,3,Angry
final_dataset\sad_26299.jpg,4,Calm
final_dataset\sad_26304.jpg,3,Angry
final_dataset\sad_26301.jpg,1,Stressed
final_dataset\sad_26302.jpg,0,Surprised
final_dataset\sad_26303.jpg,0,Surprised
final_dataset\sad_26306.jpg,0,Surprised
final_dataset\sad_26305.jpg,0,Surprised
final_dataset\sad_26307.jpg,4,Calm
final_dataset\sad_26309.jpg,0,Surprised
final_dataset\sad_26312.jpg,1,Stressed
final_dataset\sad_26310.jpg,0,Surprised
final_dataset\sad_26308.jpg,4,Calm
final_dataset\sad_26311.jpg,4,Calm
final_dataset\sad_26316.jpg,1,Stressed
final_dataset\sad_26315.jpg,2,Neutral
final_dataset\sad_26314.jpg,4,Calm
final_dataset\sad_26313.jpg,0,Surprised
final_dataset\sad_26319.jpg,2,Neutral
final_dataset\sad_26317.jpg,3,Angry
final_dataset\sad_26323.jpg,2,Neutral
final_dataset\sad_26320.jpg,0,Surprised
final_dataset\sad_26318.jpg,2,Neutral
final_dataset\sad_26321.jpg,0,Surprised
final_dataset\sad_26326.jpg,2,Neutral
final_dataset\sad_26327.jpg,4,Calm
final_dataset\sad_26322.jpg,0,Surprised
final_dataset\sad_26325.jpg,0,Surprised
final_dataset\sad_26329.jpg,4,Calm
final_dataset\sad_26324.jpg,1,Stressed
final_dataset\sad_26328.jpg,6,Happy
final_dataset\sad_26330.jpg,1,Stressed
final_dataset\sad_26335.jpg,0,Surprised
final_dataset\sad_26331.jpg,6,Happy
final_dataset\sad_26338.jpg,4,Calm
final_dataset\sad_26332.jpg,1,Stressed
final_dataset\sad_26334.jpg,1,Stressed
final_dataset\sad_26336.jpg,5,Sad
final_dataset\sad_26337.jpg,4,Calm
final_dataset\sad_26333.jpg,5,Sad
final_dataset\sad_26341.jpg,4,Calm
final_dataset\sad_26340.jpg,4,Calm
final_dataset\sad_26339.jpg,4,Calm
final_dataset\sad_26343.jpg,1,Stressed
final_dataset\sad_26348.jpg,1,Stressed
final_dataset\sad_26350.jpg,3,Angry
final_dataset\sad_26342.jpg,0,Surprised
final_dataset\sad_26345.jpg,4,Calm
final_dataset\sad_26344.jpg,0,Surprised
final_dataset\sad_26346.jpg,1,Stressed
final_dataset\sad_26352.jpg,3,Angry
final_dataset\sad_26347.jpg,0,Surprised
final_dataset\sad_26355.jpg,4,Calm
final_dataset\sad_26349.jpg,5,Sad
final_dataset\sad_26351.jpg,0,Surprised
final_dataset\sad_26357.jpg,1,Stressed
final_dataset\sad_26354.jpg,6,Happy
final_dataset\sad_26353.jpg,2,Neutral
final_dataset\sad_26356.jpg,4,Calm
final_dataset\sad_26359.jpg,0,Surprised
final_dataset\sad_26358.jpg,0,Surprised
final_dataset\sad_26362.jpg,0,Surprised
final_dataset\sad_26360.jpg,4,Calm
final_dataset\sad_26361.jpg,0,Surprised
final_dataset\sad_26368.jpg,0,Surprised
final_dataset\sad_26367.jpg,1,Stressed
final_dataset\sad_26363.jpg,0,Surprised
final_dataset\sad_26365.jpg,0,Surprised
final_dataset\sad_26364.jpg,4,Calm
final_dataset\sad_26371.jpg,0,Surprised
final_dataset\sad_26366.jpg,1,Stressed
final_dataset\sad_26372.jpg,4,Calm
final_dataset\sad_26370.jpg,0,Surprised
final_dataset\sad_26369.jpg,3,Angry
final_dataset\sad_26375.jpg,4,Calm
final_dataset\sad_26373.jpg,4,Calm
final_dataset\sad_26378.jpg,4,Calm
final_dataset\sad_26374.jpg,3,Angry
final_dataset\sad_26376.jpg,4,Calm
final_dataset\sad_26377.jpg,1,Stressed
final_dataset\sad_26379.jpg,0,Surprised
final_dataset\sad_26381.jpg,3,Angry
final_dataset\sad_26380.jpg,2,Neutral
final_dataset\sad_26386.jpg,0,Surprised
final_dataset\sad_26382.jpg,0,Surprised
final_dataset\sad_26383.jpg,2,Neutral
final_dataset\sad_26384.jpg,2,Neutral
final_dataset\sad_26385.jpg,1,Stressed
final_dataset\sad_26388.jpg,4,Calm
final_dataset\sad_26390.jpg,2,Neutral
final_dataset\sad_26387.jpg,1,Stressed
final_dataset\sad_26389.jpg,0,Surprised
final_dataset\sad_26393.jpg,4,Calm
final_dataset\sad_26391.jpg,2,Neutral
final_dataset\sad_26396.jpg,2,Neutral
final_dataset\sad_26392.jpg,0,Surprised
final_dataset\sad_26395.jpg,2,Neutral
final_dataset\sad_26394.jpg,0,Surprised
final_dataset\sad_26397.jpg,1,Stressed
final_dataset\sad_26398.jpg,2,Neutral
final_dataset\sad_26399.jpg,6,Happy
final_dataset\sad_26402.jpg,4,Calm
final_dataset\sad_26401.jpg,4,Calm
final_dataset\sad_26400.jpg,2,Neutral
final_dataset\sad_26403.jpg,1,Stressed
final_dataset\sad_26408.jpg,1,Stressed
final_dataset\sad_26406.jpg,1,Stressed
final_dataset\sad_26404.jpg,0,Surprised
final_dataset\sad_26407.jpg,1,Stressed
final_dataset\sad_26405.jpg,6,Happy
final_dataset\sad_26413.jpg,2,Neutral
final_dataset\sad_26412.jpg,4,Calm
final_dataset\sad_26410.jpg,0,Surprised
final_dataset\sad_26409.jpg,4,Calm
final_dataset\sad_26411.jpg,0,Surprised
final_dataset\sad_26414.jpg,4,Calm
final_dataset\sad_26415.jpg,4,Calm
final_dataset\sad_26421.jpg,5,Sad
final_dataset\sad_26416.jpg,1,Stressed
final_dataset\sad_26417.jpg,4,Calm
final_dataset\sad_26422.jpg,1,Stressed
final_dataset\sad_26420.jpg,0,Surprised
final_dataset\sad_26419.jpg,4,Calm
final_dataset\sad_26418.jpg,6,Happy
final_dataset\sad_26423.jpg,2,Neutral
final_dataset\sad_26429.jpg,0,Surprised
final_dataset\sad_26430.jpg,3,Angry
final_dataset\sad_26425.jpg,2,Neutral
final_dataset\sad_26424.jpg,2,Neutral
final_dataset\sad_26426.jpg,6,Happy
final_dataset\sad_26427.jpg,3,Angry
final_dataset\sad_26428.jpg,1,Stressed
final_dataset\sad_26434.jpg,0,Surprised
final_dataset\sad_26432.jpg,1,Stressed
final_dataset\sad_26431.jpg,4,Calm
final_dataset\sad_26433.jpg,1,Stressed
final_dataset\sad_26436.jpg,1,Stressed
final_dataset\sad_26435.jpg,4,Calm
final_dataset\sad_26437.jpg,1,Stressed
final_dataset\sad_26440.jpg,2,Neutral
final_dataset\sad_26438.jpg,0,Surprised
final_dataset\sad_26439.jpg,0,Surprised
final_dataset\sad_26443.jpg,3,Angry
final_dataset\sad_26441.jpg,4,Calm
final_dataset\sad_26442.jpg,2,Neutral
final_dataset\sad_26444.jpg,2,Neutral
final_dataset\sad_26446.jpg,0,Surprised
final_dataset\sad_26450.jpg,3,Angry
final_dataset\sad_26447.jpg,1,Stressed
final_dataset\sad_26445.jpg,4,Calm
final_dataset\sad_26448.jpg,0,Surprised
final_dataset\sad_26449.jpg,3,Angry
final_dataset\sad_26454.jpg,4,Calm
final_dataset\sad_26451.jpg,1,Stressed
final_dataset\sad_26457.jpg,1,Stressed
final_dataset\sad_26453.jpg,0,Surprised
final_dataset\sad_26452.jpg,0,Surprised
final_dataset\sad_26459.jpg,4,Calm
final_dataset\sad_26456.jpg,5,Sad
final_dataset\sad_26455.jpg,5,Sad
final_dataset\sad_26458.jpg,1,Stressed
final_dataset\sad_26463.jpg,2,Neutral
final_dataset\sad_26460.jpg,0,Surprised
final_dataset\sad_26461.jpg,2,Neutral
final_dataset\sad_26466.jpg,0,Surprised
final_dataset\sad_26464.jpg,4,Calm
final_dataset\sad_26462.jpg,5,Sad
final_dataset\sad_26465.jpg,0,Surprised
final_dataset\sad_26467.jpg,2,Neutral
final_dataset\sad_26472.jpg,2,Neutral
final_dataset\sad_26468.jpg,1,Stressed
final_dataset\sad_26469.jpg,0,Surprised
final_dataset\sad_26474.jpg,5,Sad
final_dataset\sad_26470.jpg,4,Calm
final_dataset\sad_26471.jpg,0,Surprised
final_dataset\sad_26473.jpg,5,Sad
final_dataset\sad_26481.jpg,1,Stressed
final_dataset\sad_26479.jpg,5,Sad
final_dataset\sad_26475.jpg,1,Stressed
final_dataset\sad_26476.jpg,4,Calm
final_dataset\sad_26484.jpg,4,Calm
final_dataset\sad_26477.jpg,1,Stressed
final_dataset\sad_26485.jpg,0,Surprised
final_dataset\sad_26483.jpg,1,Stressed
final_dataset\sad_26478.jpg,3,Angry
final_dataset\sad_26480.jpg,4,Calm
final_dataset\sad_26490.jpg,3,Angry
final_dataset\sad_26489.jpg,2,Neutral
final_dataset\sad_26491.jpg,1,Stressed
final_dataset\sad_26482.jpg,4,Calm
final_dataset\sad_26488.jpg,3,Angry
final_dataset\sad_26486.jpg,2,Neutral
final_dataset\sad_26487.jpg,4,Calm
final_dataset\sad_26494.jpg,1,Stressed
final_dataset\sad_26492.jpg,4,Calm
final_dataset\sad_26500.jpg,4,Calm
final_dataset\sad_26495.jpg,6,Happy
final_dataset\sad_26496.jpg,1,Stressed
final_dataset\sad_26493.jpg,5,Sad
final_dataset\sad_26498.jpg,3,Angry
final_dataset\sad_26497.jpg,3,Angry
final_dataset\sad_26505.jpg,2,Neutral
final_dataset\sad_26502.jpg,2,Neutral
final_dataset\sad_26503.jpg,3,Angry
final_dataset\sad_26504.jpg,2,Neutral
final_dataset\sad_26499.jpg,1,Stressed
final_dataset\sad_26501.jpg,0,Surprised
final_dataset\sad_26511.jpg,4,Calm
final_dataset\sad_26508.jpg,3,Angry
final_dataset\sad_26506.jpg,6,Happy
final_dataset\sad_26513.jpg,1,Stressed
final_dataset\sad_26509.jpg,1,Stressed
final_dataset\sad_26507.jpg,3,Angry
final_dataset\sad_26510.jpg,4,Calm
final_dataset\sad_26512.jpg,4,Calm
final_dataset\sad_26514.jpg,2,Neutral
final_dataset\sad_26518.jpg,0,Surprised
final_dataset\sad_26522.jpg,1,Stressed
final_dataset\sad_26517.jpg,0,Surprised
final_dataset\sad_26516.jpg,3,Angry
final_dataset\sad_26515.jpg,0,Surprised
final_dataset\sad_26520.jpg,0,Surprised
final_dataset\sad_26519.jpg,1,Stressed
final_dataset\sad_26521.jpg,1,Stressed
final_dataset\sad_26524.jpg,0,Surprised
final_dataset\sad_26523.jpg,5,Sad
final_dataset\sad_26530.jpg,1,Stressed
final_dataset\sad_26527.jpg,1,Stressed
final_dataset\sad_26525.jpg,4,Calm
final_dataset\sad_26526.jpg,0,Surprised
final_dataset\sad_26531.jpg,1,Stressed
final_dataset\sad_26528.jpg,1,Stressed
final_dataset\sad_26529.jpg,1,Stressed
final_dataset\sad_26533.jpg,1,Stressed
final_dataset\sad_26537.jpg,3,Angry
final_dataset\sad_26532.jpg,5,Sad
final_dataset\sad_26536.jpg,4,Calm
final_dataset\sad_26535.jpg,5,Sad
final_dataset\sad_26534.jpg,3,Angry
final_dataset\sad_26539.jpg,0,Surprised
final_dataset\sad_26538.jpg,5,Sad
final_dataset\sad_26541.jpg,2,Neutral
final_dataset\sad_26540.jpg,0,Surprised
final_dataset\sad_26543.jpg,4,Calm
final_dataset\sad_26548.jpg,1,Stressed
final_dataset\sad_26545.jpg,1,Stressed
final_dataset\sad_26544.jpg,2,Neutral
final_dataset\sad_26542.jpg,4,Calm
final_dataset\sad_26547.jpg,2,Neutral
final_dataset\sad_26546.jpg,4,Calm
final_dataset\sad_26554.jpg,3,Angry
final_dataset\sad_26550.jpg,4,Calm
final_dataset\sad_26549.jpg,3,Angry
final_dataset\sad_26551.jpg,5,Sad
final_dataset\sad_26553.jpg,0,Surprised
final_dataset\sad_26557.jpg,4,Calm
final_dataset\sad_26552.jpg,5,Sad
final_dataset\sad_26555.jpg,4,Calm
final_dataset\sad_26562.jpg,4,Calm
final_dataset\sad_26563.jpg,1,Stressed
final_dataset\sad_26558.jpg,4,Calm
final_dataset\sad_26556.jpg,2,Neutral
final_dataset\sad_26561.jpg,5,Sad
final_dataset\sad_26564.jpg,4,Calm
final_dataset\sad_26559.jpg,1,Stressed
final_dataset\sad_26560.jpg,0,Surprised
final_dataset\sad_26572.jpg,2,Neutral
final_dataset\sad_26571.jpg,0,Surprised
final_dataset\sad_26570.jpg,1,Stressed
final_dataset\sad_26565.jpg,0,Surprised
final_dataset\sad_26567.jpg,2,Neutral
final_dataset\sad_26566.jpg,2,Neutral
final_dataset\sad_26568.jpg,2,Neutral
final_dataset\sad_26569.jpg,1,Stressed
final_dataset\sad_26576.jpg,6,Happy
final_dataset\sad_26573.jpg,2,Neutral
final_dataset\sad_26574.jpg,1,Stressed
final_dataset\sad_26581.jpg,1,Stressed
final_dataset\sad_26578.jpg,4,Calm
final_dataset\sad_26577.jpg,0,Surprised
final_dataset\sad_26575.jpg,3,Angry
final_dataset\sad_26579.jpg,2,Neutral
final_dataset\sad_26580.jpg,4,Calm
final_dataset\sad_26583.jpg,4,Calm
final_dataset\sad_26582.jpg,2,Neutral
final_dataset\sad_26586.jpg,3,Angry
final_dataset\sad_26584.jpg,4,Calm
final_dataset\sad_26585.jpg,1,Stressed
final_dataset\sad_26587.jpg,4,Calm
final_dataset\sad_26588.jpg,1,Stressed
final_dataset\sad_26589.jpg,1,Stressed
final_dataset\sad_26590.jpg,0,Surprised
final_dataset\sad_26593.jpg,5,Sad
final_dataset\sad_26591.jpg,0,Surprised
final_dataset\sad_26592.jpg,3,Angry
final_dataset\sad_26595.jpg,0,Surprised
final_dataset\sad_26600.jpg,2,Neutral
final_dataset\sad_26594.jpg,2,Neutral
final_dataset\sad_26598.jpg,2,Neutral
final_dataset\sad_26601.jpg,1,Stressed
final_dataset\sad_26596.jpg,0,Surprised
final_dataset\sad_26599.jpg,6,Happy
final_dataset\sad_26597.jpg,0,Surprised
final_dataset\sad_26602.jpg,1,Stressed
final_dataset\sad_26605.jpg,0,Surprised
final_dataset\sad_26603.jpg,4,Calm
final_dataset\sad_26610.jpg,6,Happy
final_dataset\sad_26608.jpg,1,Stressed
final_dataset\sad_26606.jpg,0,Surprised
final_dataset\sad_26604.jpg,4,Calm
final_dataset\sad_26607.jpg,2,Neutral
final_dataset\sad_26609.jpg,2,Neutral
final_dataset\sad_26614.jpg,6,Happy
final_dataset\sad_26618.jpg,4,Calm
final_dataset\sad_26619.jpg,1,Stressed
final_dataset\sad_26612.jpg,1,Stressed
final_dataset\sad_26611.jpg,1,Stressed
final_dataset\sad_26613.jpg,3,Angry
final_dataset\sad_26616.jpg,2,Neutral
final_dataset\sad_26617.jpg,6,Happy
final_dataset\sad_26615.jpg,1,Stressed
final_dataset\sad_26622.jpg,0,Surprised
final_dataset\sad_26625.jpg,3,Angry
final_dataset\sad_26620.jpg,0,Surprised
final_dataset\sad_26621.jpg,0,Surprised
final_dataset\sad_26623.jpg,2,Neutral
final_dataset\sad_26626.jpg,1,Stressed
final_dataset\sad_26624.jpg,2,Neutral
final_dataset\sad_26627.jpg,1,Stressed
final_dataset\sad_26628.jpg,3,Angry
final_dataset\sad_26629.jpg,5,Sad
final_dataset\sad_26635.jpg,1,Stressed
final_dataset\sad_26630.jpg,1,Stressed
final_dataset\sad_26636.jpg,5,Sad
final_dataset\sad_26633.jpg,6,Happy
final_dataset\sad_26634.jpg,1,Stressed
final_dataset\sad_26632.jpg,0,Surprised
final_dataset\sad_26631.jpg,0,Surprised
final_dataset\sad_26637.jpg,3,Angry
final_dataset\sad_26639.jpg,2,Neutral
final_dataset\sad_26638.jpg,0,Surprised
final_dataset\sad_26643.jpg,0,Surprised
final_dataset\sad_26640.jpg,3,Angry
final_dataset\sad_26641.jpg,1,Stressed
final_dataset\sad_26642.jpg,2,Neutral
final_dataset\sad_26644.jpg,1,Stressed
final_dataset\sad_26648.jpg,2,Neutral
final_dataset\sad_26645.jpg,1,Stressed
final_dataset\sad_26646.jpg,2,Neutral
final_dataset\sad_26647.jpg,5,Sad
final_dataset\sad_26654.jpg,0,Surprised
final_dataset\sad_26655.jpg,0,Surprised
final_dataset\sad_26657.jpg,0,Surprised
final_dataset\sad_26653.jpg,3,Angry
final_dataset\sad_26649.jpg,0,Surprised
final_dataset\sad_26650.jpg,2,Neutral
final_dataset\sad_26652.jpg,4,Calm
final_dataset\sad_26651.jpg,4,Calm
final_dataset\sad_26659.jpg,5,Sad
final_dataset\sad_26656.jpg,1,Stressed
final_dataset\sad_26658.jpg,0,Surprised
final_dataset\sad_26664.jpg,1,Stressed
final_dataset\sad_26660.jpg,5,Sad
final_dataset\sad_26662.jpg,5,Sad
final_dataset\sad_26665.jpg,2,Neutral
final_dataset\sad_26663.jpg,4,Calm
final_dataset\sad_26661.jpg,4,Calm
final_dataset\sad_26667.jpg,2,Neutral
final_dataset\sad_26671.jpg,4,Calm
final_dataset\sad_26668.jpg,1,Stressed
final_dataset\sad_26666.jpg,2,Neutral
final_dataset\sad_26669.jpg,1,Stressed
final_dataset\sad_26674.jpg,0,Surprised
final_dataset\sad_26670.jpg,0,Surprised
final_dataset\sad_26672.jpg,0,Surprised
final_dataset\sad_26673.jpg,1,Stressed
final_dataset\sad_26679.jpg,3,Angry
final_dataset\sad_26675.jpg,2,Neutral
final_dataset\sad_26684.jpg,5,Sad
final_dataset\sad_26678.jpg,2,Neutral
final_dataset\sad_26676.jpg,3,Angry
final_dataset\sad_26677.jpg,0,Surprised
final_dataset\sad_26681.jpg,5,Sad
final_dataset\sad_26683.jpg,5,Sad
final_dataset\sad_26680.jpg,1,Stressed
final_dataset\sad_26682.jpg,6,Happy
final_dataset\sad_26687.jpg,1,Stressed
final_dataset\sad_26685.jpg,0,Surprised
final_dataset\sad_26691.jpg,0,Surprised
final_dataset\sad_26686.jpg,2,Neutral
final_dataset\sad_26688.jpg,2,Neutral
final_dataset\sad_26690.jpg,0,Surprised
final_dataset\sad_26692.jpg,1,Stressed
final_dataset\sad_26689.jpg,5,Sad
final_dataset\sad_26694.jpg,0,Surprised
final_dataset\sad_26693.jpg,0,Surprised
final_dataset\sad_26695.jpg,1,Stressed
final_dataset\sad_26700.jpg,6,Happy
final_dataset\sad_26696.jpg,4,Calm
final_dataset\sad_26698.jpg,2,Neutral
final_dataset\sad_26703.jpg,5,Sad
final_dataset\sad_26697.jpg,2,Neutral
final_dataset\sad_26702.jpg,1,Stressed
final_dataset\sad_26699.jpg,4,Calm
final_dataset\sad_26701.jpg,2,Neutral
final_dataset\sad_26704.jpg,4,Calm
final_dataset\sad_26706.jpg,0,Surprised
final_dataset\sad_26705.jpg,2,Neutral
final_dataset\sad_26707.jpg,0,Surprised
final_dataset\sad_26708.jpg,1,Stressed
final_dataset\sad_26710.jpg,2,Neutral
final_dataset\sad_26714.jpg,1,Stressed
final_dataset\sad_26709.jpg,2,Neutral
final_dataset\sad_26712.jpg,5,Sad
final_dataset\sad_26711.jpg,1,Stressed
final_dataset\sad_26713.jpg,4,Calm
final_dataset\sad_26718.jpg,2,Neutral
final_dataset\sad_26715.jpg,0,Surprised
